time,gFx,gFy,gFz,TgF
0.299929062,0.0404,0.9984,-0.0894,1.003
0.300792239,0.0413,0.9969,-0.0899,1.002
0.305264114,0.0428,0.9959,-0.0894,1.001
0.319043177,0.0457,0.9920,-0.0889,0.997
0.320549843,0.0472,0.9920,-0.0909,0.997
0.321082343,0.0472,0.9905,-0.0914,0.996
0.321535416,0.0462,0.9920,-0.0914,0.997
0.321950156,0.0433,0.9920,-0.0909,0.997
0.322370781,0.0443,0.9925,-0.0923,0.998
0.322769479,0.0467,0.9915,-0.0919,0.997
0.325080104,0.0467,0.9905,-0.0919,0.996
0.325862083,0.0477,0.9896,-0.0923,0.995
0.331134375,0.0467,0.9896,-0.0928,0.995
0.332065833,0.0482,0.9896,-0.0933,0.995
0.335638593,0.0497,0.9876,-0.0948,0.993
0.336381406,0.0501,0.9896,-0.0958,0.995
0.348340573,0.0521,0.9910,-0.0958,0.997
0.349525885,0.0550,0.9940,-0.0953,1.000
0.349992031,0.0560,0.9954,-0.0963,1.002
0.350429427,0.0585,0.9984,-0.0977,1.005
0.350845677,0.0580,1.0018,-0.0977,1.008
0.351225156,0.0580,1.0052,-0.0963,1.011
0.357986041,0.0570,1.0057,-0.0948,1.012
0.360284062,0.0585,1.0067,-0.0938,1.013
0.361309166,0.0580,1.0076,-0.0953,1.014
0.362197604,0.0575,1.0076,-0.0958,1.014
0.36984625,0.0565,1.0076,-0.0948,1.014
0.370998906,0.0536,1.0072,-0.0958,1.013
0.37170401,0.0516,1.0062,-0.0967,1.012
0.372280781,0.0492,1.0057,-0.0958,1.011
0.383705677,0.0472,1.0042,-0.0948,1.010
0.384794062,0.0472,1.0023,-0.0972,1.008
0.385203541,0.0482,1.0013,-0.0977,1.007
0.38553901,0.0448,0.9984,-0.0972,1.004
0.385828437,0.0453,0.9969,-0.1002,1.003
0.386091823,0.0457,0.9964,-0.1002,1.002
0.390798854,0.0448,0.9969,-0.1007,1.003
0.391742916,0.0457,0.9979,-0.0982,1.004
0.394713593,0.0467,0.9979,-0.0987,1.004
0.395202552,0.0482,0.9974,-0.0987,1.003
0.401404739,0.0467,0.9974,-0.0977,1.003
0.401938645,0.0457,0.9969,-0.0972,1.003
0.418912291,0.0423,0.9993,-0.0977,1.005
0.420189895,0.0413,0.9988,-0.0963,1.004
0.420761302,0.0409,0.9969,-0.0953,1.002
0.421153281,0.0409,0.9979,-0.0943,1.003
0.42153375,0.0409,0.9954,-0.0967,1.001
0.421928854,0.0404,0.9969,-0.0972,1.002
0.422315885,0.0423,0.9964,-0.0963,1.002
0.422711458,0.0409,0.9964,-0.0963,1.002
0.426936458,0.0399,0.9979,-0.0958,1.003
0.427824114,0.0413,0.9979,-0.0963,1.003
0.430989323,0.0413,0.9969,-0.0958,1.002
0.43175052,0.0438,0.9925,-0.0963,0.998
0.436402395,0.0438,0.9905,-0.0963,0.996
0.437152968,0.0453,0.9886,-0.0987,0.995
0.44576776,0.0462,0.9871,-0.0982,0.993
0.446891927,0.0462,0.9876,-0.0972,0.993
0.447357031,0.0472,0.9886,-0.0977,0.995
0.447992031,0.0467,0.9910,-0.0987,0.997
0.452077812,0.0467,0.9920,-0.0977,0.998
0.452882812,0.0457,0.9920,-0.0967,0.998
0.458036302,0.0457,0.9910,-0.0982,0.997
0.459126354,0.0467,0.9910,-0.0992,0.997
0.460850937,0.0448,0.9915,-0.0967,0.997
0.461324114,0.0428,0.9915,-0.0972,0.997
0.467186354,0.0423,0.9910,-0.0987,0.997
0.467871979,0.0423,0.9925,-0.0967,0.998
0.471620781,0.0448,0.9940,-0.0948,0.999
0.472155156,0.0443,0.9930,-0.0933,0.998
0.476416197,0.0448,0.9930,-0.0914,0.998
0.477338333,0.0472,0.9910,-0.0909,0.996
0.481347916,0.0492,0.9896,-0.0904,0.995
0.48213677,0.0497,0.9871,-0.0923,0.993
0.486696197,0.0482,0.9852,-0.0889,0.990
0.487386041,0.0462,0.9837,-0.0894,0.989
0.494111093,0.0453,0.9808,-0.0904,0.986
0.494829427,0.0462,0.9764,-0.0958,0.982
0.495202604,0.0487,0.9739,-0.0948,0.980
0.49555776,0.0497,0.9690,-0.0977,0.975
0.502940104,0.0497,0.9646,-0.0987,0.971
0.503849114,0.0487,0.9627,-0.0977,0.969
0.521121718,0.0467,0.9637,-0.0963,0.970
0.522288177,0.0482,0.9637,-0.0967,0.970
0.522804895,0.0526,0.9642,-0.0963,0.970
0.523246927,0.0550,0.9642,-0.0958,0.970
0.523770937,0.0580,0.9646,-0.0938,0.971
0.524297968,0.0594,0.9666,-0.0933,0.973
0.524802395,0.0648,0.9690,-0.0928,0.976
0.525239583,0.0687,0.9739,-0.0914,0.981
0.527886145,0.0712,0.9788,-0.0914,0.986
0.528587604,0.0726,0.9852,-0.0894,0.992
0.53182552,0.0726,0.9920,-0.0870,0.998
0.53246901,0.0716,0.9993,-0.0836,1.005
0.537774531,0.0731,1.0076,-0.0826,1.014
0.538498645,0.0751,1.0130,-0.0821,1.019
0.55855151,0.0770,1.0179,-0.0836,1.024
0.559621354,0.0751,1.0223,-0.0880,1.029
0.560052187,0.0741,1.0223,-0.0928,1.029
0.560435312,0.0726,1.0223,-0.0967,1.029
0.56076651,0.0668,1.0199,-0.1007,1.027
0.561472916,0.0604,1.0145,-0.1036,1.022
0.561847135,0.0531,1.0086,-0.1075,1.016
0.562211927,0.0477,1.0028,-0.1094,1.010
0.562526562,0.0448,0.9993,-0.1114,1.007
0.562840677,0.0404,0.9959,-0.1094,1.003
0.56660651,0.0365,0.9905,-0.1085,0.997
0.567198177,0.0394,0.9783,-0.1080,0.985
0.57166427,0.0482,0.9505,-0.1143,0.959
0.572243645,0.0291,0.9817,-0.1099,0.988
0.581186197,0.0340,0.9984,-0.1002,1.004
0.582087708,0.0448,1.0018,-0.0967,1.007
0.582448437,0.0570,1.0013,-0.0958,1.007
