time,gFx,gFy,gFz,TgF
11.100693068,0.0252,1.0008,-0.0586,1.003
11.101812912,0.0247,1.0013,-0.0581,1.003
11.105184579,0.0252,1.0008,-0.0581,1.003
11.105915256,0.0242,1.0018,-0.0586,1.004
11.11046036,0.0228,1.0023,-0.0586,1.004
11.111250047,0.0238,1.0008,-0.0596,1.003
11.116681454,0.0223,1.0003,-0.0596,1.002
11.117810985,0.0228,0.9984,-0.0606,1.000
11.121025985,0.0218,0.9988,-0.0616,1.001
11.121795308,0.0208,1.0008,-0.0606,1.003
11.124379579,0.0208,1.0003,-0.0611,1.002
11.125161922,0.0203,1.0003,-0.0630,1.003
11.135019475,0.0203,0.9988,-0.0625,1.001
11.136213329,0.0213,0.9993,-0.0630,1.002
11.136789839,0.0223,0.9979,-0.0635,1.000
11.137263797,0.0233,0.9979,-0.0630,1.000
11.138798329,0.0233,0.9969,-0.0630,0.999
11.1394351,0.0233,0.9959,-0.0630,0.998
11.145243745,0.0242,0.9969,-0.0630,0.999
11.14600661,0.0238,0.9959,-0.0625,0.998
11.15111286,0.0233,0.9984,-0.0611,1.000
11.152205985,0.0233,0.9974,-0.0625,1.000
11.155250047,0.0238,0.9984,-0.0616,1.001
11.155934162,0.0242,0.9974,-0.0621,1.000
11.160108329,0.0252,0.9998,-0.0616,1.002
11.16079411,0.0252,0.9993,-0.0601,1.001
11.168952808,0.0247,1.0018,-0.0616,1.004
11.170043277,0.0262,1.0018,-0.0611,1.004
11.170679891,0.0247,1.0008,-0.0611,1.003
11.17112286,0.0247,0.9993,-0.0611,1.002
11.176038745,0.0257,0.9979,-0.0611,1.000
11.176756245,0.0267,0.9974,-0.0572,0.999
11.179799891,0.0257,0.9979,-0.0562,1.000
11.180473589,0.0257,0.9974,-0.0581,0.999
11.18577635,0.0262,0.9979,-0.0596,1.000
11.186882339,0.0257,0.9988,-0.0586,1.001
11.190388172,0.0262,0.9998,-0.0572,1.002
11.191143954,0.0257,0.9998,-0.0577,1.002
11.194679891,0.0247,1.0008,-0.0591,1.003
11.195396141,0.0257,1.0003,-0.0567,1.002
11.19913562,0.0252,0.9984,-0.0577,1.000
11.200156089,0.0247,1.0008,-0.0572,1.003
11.205013902,0.0228,1.0018,-0.0572,1.004
11.205672495,0.0223,1.0008,-0.0591,1.003
11.210137079,0.0238,0.9998,-0.0625,1.002
11.212690933,0.0228,0.9988,-0.0630,1.001
11.21580437,0.0223,0.9993,-0.0621,1.002
11.21682812,0.0213,0.9979,-0.0611,1.000
11.220032339,0.0208,0.9979,-0.0630,1.000
11.221725464,0.0218,0.9979,-0.0640,1.000
11.227317495,0.0228,0.9988,-0.0616,1.001
11.230061245,0.0242,0.9988,-0.0621,1.001
11.23069937,0.0223,0.9974,-0.0606,0.999
11.231305568,0.0223,0.9988,-0.0616,1.001
11.236992027,0.0228,0.9998,-0.0591,1.002
11.238242964,0.0223,0.9998,-0.0581,1.002
11.241334266,0.0213,0.9993,-0.0577,1.001
11.241840933,0.0228,0.9984,-0.0572,1.000
11.24496885,0.0247,0.9993,-0.0577,1.001
11.245688954,0.0242,0.9984,-0.0557,1.000
11.249329631,0.0238,0.9984,-0.0562,1.000
11.249932131,0.0242,0.9984,-0.0542,1.000
11.257162704,0.0233,0.9969,-0.0542,0.999
11.257646714,0.0223,0.9993,-0.0537,1.001
11.260833693,0.0228,0.9993,-0.0533,1.001
11.261307547,0.0218,0.9984,-0.0552,1.000
11.265038641,0.0218,1.0008,-0.0567,1.003
11.265724422,0.0189,1.0023,-0.0567,1.004
11.276980777,0.0169,1.0032,-0.0581,1.005
11.277606141,0.0198,0.9974,-0.0611,0.999
11.277991766,0.0238,0.9959,-0.0630,0.998
11.27838036,0.0238,0.9974,-0.0650,1.000
11.28064135,0.0218,0.9984,-0.0660,1.001
11.2813251,0.0213,0.9993,-0.0689,1.002
11.284997183,0.0198,0.9993,-0.0704,1.002
11.285981245,0.0203,0.9979,-0.0713,1.001
11.29064562,0.0208,0.9969,-0.0723,1.000
11.291276766,0.0228,0.9959,-0.0723,0.999
11.296187964,0.0228,0.9940,-0.0708,0.997
11.296883589,0.0252,0.9949,-0.0704,0.998
11.301306037,0.0247,0.9949,-0.0699,0.998
11.302539579,0.0262,0.9949,-0.0689,0.998
11.306398641,0.0272,0.9959,-0.0679,0.999
11.307100464,0.0272,0.9974,-0.0655,1.000
11.310137079,0.0296,0.9974,-0.0665,1.000
11.311058381,0.0291,0.9979,-0.0635,1.000
11.318718745,0.0286,0.9988,-0.0616,1.001
11.319892756,0.0291,1.0003,-0.0601,1.003
11.320386245,0.0306,0.9998,-0.0577,1.002
11.320856193,0.0311,1.0003,-0.0577,1.002
11.325671974,0.0301,1.0032,-0.0552,1.005
11.326644266,0.0296,1.0032,-0.0533,1.005
11.334024839,0.0296,1.0032,-0.0537,1.005
11.335419318,0.0321,1.0032,-0.0518,1.005
11.335954943,0.0296,1.0032,-0.0518,1.005
11.336577964,0.0282,1.0032,-0.0528,1.005
11.341638277,0.0286,1.0037,-0.0518,1.005
11.34243786,0.0291,1.0047,-0.0528,1.007
11.345678537,0.0296,1.0037,-0.0557,1.006
11.346441922,0.0291,1.0023,-0.0567,1.004
11.351383068,0.0272,1.0008,-0.0557,1.003
11.35252562,0.0267,1.0008,-0.0577,1.003
11.357349787,0.0257,0.9993,-0.0606,1.002
11.358106714,0.0262,0.9988,-0.0621,1.001
11.361970412,0.0247,0.9998,-0.0640,1.002
11.362835152,0.0238,0.9993,-0.0645,1.002
11.371105308,0.0228,0.9988,-0.0635,1.001
11.372303797,0.0242,0.9984,-0.0630,1.001
11.372819891,0.0233,0.9979,-0.0640,1.000
11.373234474,0.0213,0.9974,-0.0640,1.000
11.377883797,0.0198,0.9974,-0.0640,1.000
11.378709318,0.0208,0.9979,-0.0645,1.000
11.381629735,0.0184,0.9964,-0.0640,0.999
11.382660308,0.0179,0.9969,-0.0635,0.999
11.387934683,0.0208,0.9964,-0.0630,0.999
11.389025985,0.0189,0.9969,-0.0621,0.999
11.391580047,0.0184,0.9969,-0.0616,0.999
11.392409006,0.0213,0.9959,-0.0596,0.998
11.396063277,0.0213,0.9964,-0.0581,0.998
11.396833068,0.0208,0.9959,-0.0567,0.998
11.401885204,0.0203,0.9979,-0.0547,1.000
11.40310562,0.0198,0.9969,-0.0547,0.999
11.406084162,0.0208,0.9979,-0.0533,1.000
11.406978277,0.0208,0.9998,-0.0533,1.001
11.411950881,0.0223,0.9993,-0.0489,1.001
11.412781297,0.0228,0.9974,-0.0489,0.999
11.416585881,0.0228,0.9969,-0.0479,0.998
11.417777652,0.0218,0.9979,-0.0493,0.999
11.428345204,0.0223,0.9979,-0.0489,0.999
11.429035881,0.0228,0.9979,-0.0479,0.999
11.429589579,0.0238,0.9984,-0.0479,1.000
11.430020829,0.0242,0.9979,-0.0479,0.999
11.430517287,0.0223,0.9993,-0.0484,1.001
11.431076245,0.0228,0.9998,-0.0489,1.001
11.437865256,0.0238,1.0008,-0.0484,1.002
11.438813485,0.0228,0.9998,-0.0493,1.001
11.441746349,0.0213,0.9988,-0.0493,1.000
11.442584422,0.0223,0.9969,-0.0493,0.998
11.446174631,0.0233,0.9964,-0.0513,0.998
11.447024995,0.0233,0.9954,-0.0518,0.997
11.455091402,0.0223,0.9949,-0.0528,0.997
11.456333277,0.0213,0.9944,-0.0523,0.996
11.456812443,0.0208,0.9925,-0.0537,0.994
11.457200308,0.0228,0.9944,-0.0552,0.996
11.461299839,0.0218,0.9940,-0.0542,0.996
11.462028745,0.0228,0.9940,-0.0552,0.996
11.471902495,0.0223,0.9944,-0.0562,0.996
11.473000308,0.0238,0.9964,-0.0572,0.998
11.473523849,0.0223,0.9969,-0.0547,0.999
11.473918172,0.0213,0.9984,-0.0557,1.000
11.476753693,0.0233,0.9993,-0.0577,1.001
11.47752786,0.0228,0.9979,-0.0577,1.000
11.483011402,0.0218,0.9998,-0.0591,1.002
11.484094214,0.0223,1.0018,-0.0586,1.004
11.488834006,0.0228,1.0013,-0.0601,1.003
11.489550568,0.0242,1.0003,-0.0606,1.002
11.492354162,0.0247,1.0013,-0.0616,1.003
11.493134474,0.0247,1.0003,-0.0625,1.003
11.497291454,0.0238,1.0008,-0.0640,1.003
11.49801687,0.0257,1.0003,-0.0640,1.003
11.503016766,0.0257,0.9998,-0.0655,1.002
11.504096766,0.0252,0.9993,-0.0660,1.002
11.506298797,0.0267,1.0003,-0.0645,1.003
11.507037391,0.0282,1.0008,-0.0640,1.003
11.511411402,0.0286,0.9998,-0.0660,1.002
11.512162287,0.0277,0.9984,-0.0655,1.001
11.517478277,0.0277,0.9993,-0.0645,1.002
11.51880411,0.0277,0.9998,-0.0635,1.002
11.521696662,0.0291,1.0013,-0.0635,1.004
11.522516349,0.0296,1.0008,-0.0616,1.003
11.526226297,0.0286,0.9998,-0.0630,1.002
11.527088068,0.0291,0.9988,-0.0621,1.001
11.534485256,0.0301,0.9988,-0.0611,1.001
11.535632235,0.0296,0.9979,-0.0616,1.000
11.536178797,0.0282,0.9969,-0.0621,0.999
11.536926558,0.0286,0.9969,-0.0601,0.999
11.542267287,0.0282,0.9964,-0.0601,0.999
11.543276349,0.0282,0.9959,-0.0621,0.998
11.547904683,0.0272,0.9984,-0.0616,1.001
11.548642131,0.0272,0.9979,-0.0621,1.000
11.552811558,0.0272,0.9964,-0.0621,0.999
11.556712235,0.0282,0.9964,-0.0625,0.999
11.557445776,0.0282,0.9969,-0.0621,0.999
11.557908224,0.0267,0.9969,-0.0625,0.999
11.562038797,0.0282,0.9988,-0.0621,1.001
11.562824318,0.0277,0.9984,-0.0635,1.001
11.571983954,0.0262,0.9969,-0.0655,0.999
11.573173224,0.0257,0.9969,-0.0655,0.999
11.573687704,0.0252,0.9969,-0.0635,0.999
11.57410536,0.0262,0.9964,-0.0645,0.999
11.578285412,0.0267,0.9974,-0.0630,1.000
11.579156193,0.0252,0.9988,-0.0625,1.001
11.587633901,0.0252,1.0003,-0.0635,1.003
11.588783537,0.0267,1.0003,-0.0640,1.003
11.589251974,0.0257,1.0018,-0.0630,1.004
11.589677495,0.0257,1.0013,-0.0635,1.004
11.592810568,0.0267,1.0028,-0.0625,1.005
11.593550412,0.0257,1.0018,-0.0621,1.004
11.597299735,0.0252,1.0018,-0.0616,1.004
11.597812704,0.0252,1.0013,-0.0621,1.004
11.600899631,0.0247,0.9988,-0.0625,1.001
11.601882443,0.0233,0.9998,-0.0625,1.002
11.610791454,0.0252,1.0003,-0.0625,1.003
11.61140062,0.0252,0.9998,-0.0635,1.002
11.611732912,0.0238,1.0013,-0.0630,1.004
11.612054995,0.0242,1.0003,-0.0630,1.003
11.618678172,0.0242,1.0003,-0.0635,1.003
11.619591714,0.0242,1.0003,-0.0630,1.003
11.622075516,0.0242,1.0008,-0.0625,1.003
11.622780516,0.0257,1.0013,-0.0640,1.004
11.628038693,0.0272,0.9998,-0.0630,1.002
11.628634162,0.0247,0.9993,-0.0621,1.002
11.631821141,0.0257,0.9988,-0.0616,1.001
11.632426141,0.0247,0.9988,-0.0621,1.001
11.637817026,0.0252,0.9979,-0.0635,1.000
11.638719162,0.0247,0.9969,-0.0635,0.999
11.642252912,0.0242,0.9969,-0.0645,0.999
11.643087912,0.0247,0.9984,-0.0655,1.001
11.647153329,0.0247,0.9993,-0.0660,1.002
11.647832391,0.0252,0.9988,-0.0665,1.001
11.65614062,0.0252,0.9993,-0.0650,1.002
11.657238224,0.0247,1.0008,-0.0660,1.003
11.657692391,0.0247,0.9988,-0.0665,1.001
11.658112704,0.0262,0.9974,-0.0645,1.000
11.661610985,0.0252,0.9969,-0.0655,0.999
11.662217287,0.0228,0.9964,-0.0650,0.999
11.669348381,0.0233,0.9964,-0.0669,0.999
11.670692287,0.0233,0.9984,-0.0655,1.001
11.671209891,0.0242,0.9998,-0.0669,1.002
11.673725256,0.0233,0.9993,-0.0665,1.002
11.676696662,0.0233,0.9988,-0.0669,1.001
11.677351506,0.0247,0.9993,-0.0669,1.002
11.682579995,0.0228,0.9974,-0.0669,1.000
11.683636037,0.0242,0.9979,-0.0679,1.000
11.688314214,0.0238,0.9979,-0.0669,1.000
11.689035724,0.0242,0.9979,-0.0684,1.001
11.691571297,0.0238,0.9974,-0.0694,1.000
11.692199474,0.0252,0.9979,-0.0708,1.001
11.698025776,0.0257,0.9993,-0.0699,1.002
11.698826558,0.0247,0.9984,-0.0694,1.001
11.704829162,0.0247,0.9998,-0.0694,1.003
11.706044006,0.0262,1.0032,-0.0689,1.006
11.706643485,0.0262,1.0037,-0.0689,1.006
11.707092443,0.0282,1.0008,-0.0694,1.004
11.712569631,0.0277,0.9998,-0.0694,1.003
11.713348745,0.0286,0.9993,-0.0699,1.002
11.717762599,0.0282,0.9998,-0.0669,1.002
11.71909286,0.0286,0.9979,-0.0655,1.000
11.722518068,0.0296,0.9988,-0.0640,1.001
11.723199214,0.0286,0.9993,-0.0645,1.002
11.728638641,0.0291,1.0003,-0.0635,1.003
11.729322808,0.0291,1.0008,-0.0611,1.003
11.733020776,0.0296,0.9998,-0.0596,1.002
11.734132495,0.0301,0.9988,-0.0572,1.001
11.73954187,0.0311,0.9984,-0.0552,1.000
11.740371089,0.0316,0.9979,-0.0537,1.000
11.743718016,0.0306,0.9974,-0.0513,0.999
11.744608068,0.0301,0.9974,-0.0474,0.999
11.747206714,0.0296,0.9959,-0.0450,0.997
11.747881453,0.0296,0.9949,-0.0430,0.996
11.752342964,0.0296,0.9944,-0.0406,0.996
11.753487703,0.0296,0.9944,-0.0386,0.996
11.757490412,0.0286,0.9940,-0.0357,0.995
11.758245308,0.0286,0.9930,-0.0337,0.994
11.763078433,0.0286,0.9930,-0.0322,0.994
11.76379562,0.0267,0.9930,-0.0318,0.994
11.772960256,0.0267,0.9930,-0.0322,0.994
11.775287547,0.0257,0.9935,-0.0332,0.994
11.77576687,0.0242,0.9935,-0.0347,0.994
11.77618536,0.0247,0.9930,-0.0396,0.994
11.778451922,0.0238,0.9920,-0.0430,0.993
11.779266193,0.0223,0.9910,-0.0489,0.992
11.783926193,0.0228,0.9881,-0.0547,0.990
11.785060828,0.0218,0.9881,-0.0586,0.990
11.787635464,0.0223,0.9876,-0.0625,0.990
11.788338849,0.0242,0.9891,-0.0665,0.992
11.794245933,0.0213,0.9881,-0.0699,0.991
11.794898641,0.0218,0.9886,-0.0743,0.992
11.797863797,0.0218,0.9901,-0.0757,0.993
11.798561297,0.0218,0.9905,-0.0757,0.994
11.804481089,0.0228,0.9915,-0.0767,0.995
11.809482912,0.0208,0.9925,-0.0782,0.996
11.81005036,0.0228,0.9940,-0.0792,0.997
11.810402964,0.0223,0.9954,-0.0796,0.999
11.81359161,0.0233,0.9964,-0.0801,1.000
11.814184162,0.0242,0.9988,-0.0826,1.003
11.819458953,0.0247,0.9998,-0.0811,1.003
11.820562703,0.0272,1.0003,-0.0811,1.004
11.825311089,0.0272,1.0018,-0.0826,1.006
11.82607786,0.0257,1.0037,-0.0845,1.008
11.826694162,0.0267,1.0047,-0.0865,1.009
11.827142339,0.0272,1.0067,-0.0884,1.011
11.835734526,0.0262,1.0076,-0.0904,1.012
11.836887443,0.0257,1.0096,-0.0914,1.014
11.837393537,0.0247,1.0086,-0.0928,1.013
11.837851662,0.0252,1.0111,-0.0953,1.016
11.843635099,0.0252,1.0111,-0.0958,1.016
11.844384891,0.0247,1.0140,-0.0943,1.019
11.851280881,0.0242,1.0135,-0.0948,1.018
11.852414422,0.0233,1.0145,-0.0953,1.019
11.852899891,0.0247,1.0135,-0.0938,1.018
11.853347287,0.0272,1.0125,-0.0948,1.017
11.858298589,0.0262,1.0106,-0.0928,1.015
11.859101193,0.0286,1.0101,-0.0909,1.015
11.862769162,0.0296,1.0091,-0.0880,1.013
11.863519318,0.0296,1.0081,-0.0850,1.012
11.871781558,0.0291,1.0067,-0.0826,1.010
11.872932183,0.0306,1.0067,-0.0806,1.010
11.873393381,0.0316,1.0076,-0.0806,1.011
11.873814839,0.0301,1.0057,-0.0777,1.009
11.879038172,0.0306,1.0047,-0.0752,1.008
11.879743693,0.0306,1.0018,-0.0738,1.005
11.882445203,0.0277,0.9988,-0.0723,1.002
11.883294006,0.0267,0.9984,-0.0684,1.001
11.88849911,0.0247,0.9969,-0.0679,1.000
11.889570985,0.0242,0.9964,-0.0655,0.999
11.893269578,0.0242,0.9949,-0.0650,0.997
11.894037391,0.0233,0.9925,-0.0640,0.995
11.898069578,0.0213,0.9930,-0.0625,0.995
11.898819474,0.0208,0.9930,-0.0601,0.995
11.903887756,0.0213,0.9925,-0.0601,0.995
11.904958276,0.0208,0.9915,-0.0591,0.993
11.908835724,0.0198,0.9920,-0.0572,0.994
11.90958286,0.0184,0.9925,-0.0562,0.994
11.913787599,0.0174,0.9920,-0.0542,0.994
11.914952078,0.0189,0.9905,-0.0518,0.992
11.920074578,0.0179,0.9915,-0.0523,0.993
11.921160516,0.0189,0.9896,-0.0508,0.991
11.923680047,0.0184,0.9901,-0.0493,0.991
11.924343537,0.0174,0.9910,-0.0498,0.992
11.929026141,0.0174,0.9891,-0.0503,0.991
11.929752391,0.0184,0.9896,-0.0503,0.991
11.934897547,0.0194,0.9915,-0.0513,0.993
11.935979839,0.0189,0.9920,-0.0513,0.994
11.939350568,0.0179,0.9930,-0.0508,0.994
11.939965828,0.0203,0.9925,-0.0503,0.994
11.944442287,0.0223,0.9940,-0.0498,0.995
11.945036453,0.0233,0.9954,-0.0518,0.997
11.949508953,0.0252,0.9954,-0.0518,0.997
11.95060911,0.0257,0.9974,-0.0528,0.999
11.956316089,0.0272,0.9984,-0.0542,1.000
11.957139058,0.0277,0.9974,-0.0552,0.999
11.957657495,0.0296,0.9979,-0.0557,1.000
11.95811661,0.0306,0.9984,-0.0577,1.000
11.964654214,0.0306,0.9993,-0.0606,1.002
11.965435985,0.0311,0.9998,-0.0621,1.002
11.973714683,0.0321,0.9993,-0.0640,1.002
11.975144526,0.0335,0.9998,-0.0650,1.002
11.975650099,0.0360,0.9988,-0.0684,1.002
11.976166349,0.0355,0.9988,-0.0704,1.002
11.981112808,0.0360,0.9993,-0.0718,1.003
11.981986245,0.0345,0.9998,-0.0733,1.003
11.982687599,0.0340,1.0028,-0.0752,1.006
11.983303589,0.0330,1.0037,-0.0762,1.007
11.988342755,0.0330,1.0032,-0.0792,1.007
11.989445308,0.0335,1.0032,-0.0782,1.007
11.994669058,0.0326,1.0067,-0.0792,1.010
11.995371141,0.0330,1.0062,-0.0796,1.010
11.997775724,0.0316,1.0067,-0.0796,1.010
11.998501401,0.0316,1.0052,-0.0801,1.009
12.004053068,0.0301,1.0042,-0.0796,1.008
12.005211818,0.0291,1.0028,-0.0796,1.006
12.008583745,0.0301,0.9998,-0.0806,1.004
12.009348433,0.0286,0.9998,-0.0811,1.004
12.015217078,0.0282,0.9969,-0.0792,1.000
12.016056714,0.0272,0.9979,-0.0801,1.001
12.018193328,0.0272,0.9988,-0.0796,1.002
12.019380828,0.0262,0.9984,-0.0782,1.002
12.029017755,0.0267,0.9988,-0.0762,1.002
12.029762495,0.0262,0.9993,-0.0738,1.002
12.030221089,0.0267,0.9993,-0.0708,1.002
12.030831193,0.0247,0.9984,-0.0684,1.001
12.033085047,0.0247,0.9988,-0.0665,1.001
12.034105099,0.0242,0.9984,-0.0660,1.001
12.039391141,0.0228,0.9984,-0.0621,1.001
12.040140255,0.0218,0.9974,-0.0581,0.999
12.044777964,0.0213,0.9984,-0.0557,1.000
12.045461349,0.0208,0.9984,-0.0537,1.000
12.049488849,0.0194,0.9984,-0.0528,1.000
12.05019661,0.0198,0.9979,-0.0518,0.999
12.055990047,0.0189,0.9974,-0.0513,0.999
12.056796922,0.0198,0.9969,-0.0508,0.998
12.05959786,0.0174,0.9954,-0.0503,0.997
12.060389943,0.0169,0.9949,-0.0508,0.996
12.064027755,0.0174,0.9944,-0.0513,0.996
12.064731349,0.0155,0.9935,-0.0513,0.995
12.07237088,0.0164,0.9925,-0.0533,0.994
12.073580672,0.0174,0.9910,-0.0542,0.993
12.074108641,0.0169,0.9905,-0.0537,0.992
12.074654787,0.0164,0.9910,-0.0562,0.993
12.078691037,0.0179,0.9915,-0.0581,0.993
12.079341297,0.0159,0.9925,-0.0581,0.994
12.086307755,0.0164,0.9925,-0.0606,0.994
12.087568901,0.0174,0.9915,-0.0606,0.994
12.089863797,0.0169,0.9935,-0.0621,0.996
12.090646089,0.0184,0.9954,-0.0635,0.998
12.095243328,0.0169,0.9959,-0.0640,0.998
12.095846401,0.0189,0.9954,-0.0650,0.998
12.098594943,0.0203,0.9988,-0.0655,1.001
12.099234266,0.0203,1.0008,-0.0660,1.003
12.104599162,0.0208,1.0023,-0.0674,1.005
12.105554214,0.0194,1.0013,-0.0689,1.004
12.10986411,0.0218,0.9998,-0.0704,1.003
12.11065036,0.0242,0.9988,-0.0728,1.002
12.114103589,0.0242,0.9993,-0.0752,1.002
12.115006141,0.0247,1.0023,-0.0757,1.005
12.121751037,0.0238,1.0003,-0.0777,1.004
12.127401401,0.0242,1.0018,-0.0787,1.005
12.12788161,0.0267,1.0018,-0.0801,1.005
12.12827411,0.0277,1.0013,-0.0801,1.005
12.128806349,0.0291,1.0028,-0.0811,1.006
12.129183745,0.0296,1.0023,-0.0826,1.006
12.134654995,0.0306,1.0013,-0.0816,1.005
12.135849214,0.0306,1.0008,-0.0816,1.005
12.139904578,0.0326,1.0023,-0.0826,1.006
12.140685151,0.0326,1.0028,-0.0811,1.007
12.144992339,0.0360,1.0013,-0.0811,1.005
12.145759266,0.0384,1.0023,-0.0796,1.006
12.148697964,0.0399,1.0018,-0.0801,1.006
12.149441818,0.0399,1.0028,-0.0801,1.007
12.153381558,0.0394,1.0028,-0.0787,1.007
12.154102183,0.0394,1.0037,-0.0782,1.008
12.159457078,0.0394,1.0032,-0.0792,1.007
12.160221401,0.0394,1.0023,-0.0787,1.006
12.16447213,0.0418,1.0028,-0.0772,1.007
12.165200308,0.0409,1.0003,-0.0748,1.004
12.173637964,0.0399,0.9993,-0.0743,1.003
12.17508187,0.0399,1.0003,-0.0738,1.004
12.175615776,0.0399,0.9993,-0.0738,1.003
12.176075308,0.0409,1.0013,-0.0723,1.005
12.180947026,0.0423,1.0003,-0.0708,1.004
12.181929787,0.0433,0.9993,-0.0679,1.003
12.187382547,0.0428,0.9979,-0.0674,1.001
12.188623641,0.0409,0.9969,-0.0650,1.000
12.18915312,0.0399,0.9954,-0.0655,0.998
12.189652807,0.0399,0.9954,-0.0640,0.998
12.194690828,0.0394,0.9959,-0.0616,0.999
12.195502912,0.0399,0.9949,-0.0596,0.998
12.203303849,0.0389,0.9959,-0.0581,0.998
12.204456974,0.0370,0.9944,-0.0567,0.997
12.204920255,0.0370,0.9930,-0.0562,0.995
12.205320412,0.0360,0.9935,-0.0552,0.996
12.209707547,0.0365,0.9944,-0.0537,0.997
12.210518016,0.0370,0.9944,-0.0528,0.997
12.215216089,0.0360,0.9935,-0.0508,0.995
12.215921974,0.0360,0.9940,-0.0503,0.996
12.220709995,0.0355,0.9949,-0.0489,0.997
12.221760932,0.0355,0.9944,-0.0479,0.996
12.224253016,0.0350,0.9949,-0.0469,0.997
12.224995307,0.0350,0.9935,-0.0469,0.995
12.229241662,0.0355,0.9949,-0.0479,0.997
12.229916245,0.0355,0.9944,-0.0484,0.996
12.234952443,0.0365,0.9935,-0.0479,0.995
12.236041349,0.0360,0.9940,-0.0469,0.996
12.239326505,0.0350,0.9930,-0.0493,0.995
12.239914474,0.0365,0.9925,-0.0528,0.995
12.24484562,0.0365,0.9935,-0.0552,0.996
12.245438328,0.0379,0.9959,-0.0572,0.998
12.249639162,0.0389,0.9959,-0.0581,0.998
12.250733589,0.0394,0.9959,-0.0621,0.999
12.25493062,0.0379,0.9969,-0.0635,1.000
12.255536141,0.0389,0.9969,-0.0669,1.000
12.258054891,0.0409,0.9964,-0.0679,1.000
12.258624474,0.0384,0.9988,-0.0689,1.002
12.264242495,0.0394,0.9993,-0.0694,1.003
12.264992912,0.0389,0.9988,-0.0708,1.002
12.284907078,0.0404,0.9993,-0.0699,1.003
12.286159891,0.0399,0.9988,-0.0704,1.002
12.286872026,0.0379,0.9988,-0.0699,1.002
12.287408485,0.0394,0.9984,-0.0728,1.002
12.28794687,0.0394,0.9974,-0.0733,1.001
12.290241766,0.0399,0.9984,-0.0738,1.002
12.291176662,0.0394,0.9979,-0.0743,1.001
12.291675985,0.0404,0.9979,-0.0738,1.001
12.292108849,0.0399,0.9979,-0.0743,1.001
12.292538172,0.0389,0.9988,-0.0743,1.002
12.29409187,0.0409,0.9998,-0.0743,1.003
12.294670255,0.0404,1.0013,-0.0738,1.005
12.302291089,0.0438,1.0003,-0.0743,1.004
12.303220724,0.0438,1.0003,-0.0738,1.004
12.303564318,0.0433,1.0003,-0.0738,1.004
12.303826349,0.0428,1.0003,-0.0743,1.004
12.309709578,0.0438,0.9998,-0.0748,1.004
12.310181714,0.0428,1.0008,-0.0752,1.005
12.314932287,0.0413,1.0008,-0.0752,1.004
12.315640568,0.0428,1.0003,-0.0743,1.004
12.322395985,0.0409,1.0003,-0.0743,1.004
12.323823693,0.0418,0.9984,-0.0723,1.002
12.324367703,0.0413,0.9959,-0.0733,0.999
12.324948693,0.0409,0.9964,-0.0718,1.000
12.330161141,0.0413,0.9969,-0.0718,1.000
12.330859266,0.0423,0.9954,-0.0694,0.999
12.33749687,0.0409,0.9944,-0.0674,0.998
12.338405203,0.0418,0.9959,-0.0669,0.999
12.341293068,0.0418,0.9935,-0.0674,0.997
12.341956037,0.0413,0.9930,-0.0660,0.996
12.344272964,0.0418,0.9935,-0.0630,0.996
12.344815464,0.0413,0.9935,-0.0616,0.996
12.357106193,0.0413,0.9944,-0.0596,0.997
12.358241662,0.0409,0.9935,-0.0586,0.996
12.358936193,0.0433,0.9915,-0.0577,0.994
12.359479162,0.0428,0.9896,-0.0572,0.992
12.359949891,0.0423,0.9896,-0.0577,0.992
12.364555255,0.0443,0.9881,-0.0572,0.991
12.365274318,0.0453,0.9896,-0.0562,0.992
12.365761974,0.0453,0.9891,-0.0572,0.992
12.371462651,0.0467,0.9871,-0.0581,0.990
12.372704526,0.0457,0.9896,-0.0581,0.992
12.374631037,0.0443,0.9891,-0.0581,0.992
12.375233276,0.0448,0.9881,-0.0591,0.991
12.379927182,0.0433,0.9896,-0.0601,0.992
12.380537964,0.0418,0.9876,-0.0606,0.990
12.386712599,0.0423,0.9876,-0.0616,0.990
12.387662078,0.0409,0.9881,-0.0621,0.991
12.397668745,0.0423,0.9886,-0.0616,0.991
12.398535255,0.0418,0.9901,-0.0635,0.993
12.399136714,0.0423,0.9896,-0.0635,0.993
12.399619891,0.0423,0.9891,-0.0655,0.992
12.400063745,0.0409,0.9886,-0.0679,0.992
12.400504526,0.0418,0.9891,-0.0689,0.992
12.409721297,0.0413,0.9910,-0.0694,0.994
12.410998641,0.0404,0.9930,-0.0713,0.996
12.411467703,0.0384,0.9969,-0.0723,1.000
12.411932443,0.0384,0.9988,-0.0752,1.002
12.415862234,0.0389,1.0008,-0.0748,1.004
12.416686141,0.0379,1.0032,-0.0757,1.007
12.421749057,0.0360,1.0047,-0.0767,1.008
12.423004787,0.0340,1.0072,-0.0777,1.011
12.425591089,0.0340,1.0081,-0.0796,1.012
12.426439214,0.0330,1.0101,-0.0811,1.014
12.430984214,0.0355,1.0125,-0.0831,1.017
12.431784578,0.0370,1.0150,-0.0855,1.019
12.436668172,0.0365,1.0145,-0.0870,1.019
12.437811037,0.0365,1.0135,-0.0875,1.018
12.440714162,0.0379,1.0120,-0.0880,1.017
12.441527599,0.0374,1.0125,-0.0880,1.017
12.446646141,0.0389,1.0096,-0.0880,1.014
