time,gFx,gFy,gFz,TgF
0.002805729,0.1083,0.9988,0.0283,1.005
0.003375781,0.1093,0.9984,0.0293,1.005
0.003710938,0.1112,0.9988,0.0303,1.005
0.003996719,0.1117,0.9993,0.0308,1.006
0.006980156,0.1112,0.9988,0.0308,1.005
0.007509271,0.1107,0.9974,0.0308,1.004
0.01223849,0.1098,0.9988,0.0303,1.005
0.012784688,0.1107,0.9984,0.0288,1.005
0.016784167,0.1102,0.9974,0.0298,1.004
0.017190208,0.1073,0.9969,0.0279,1.003
0.023425469,0.1073,0.9984,0.0254,1.004
0.023883021,0.1049,0.9974,0.0239,1.003
0.027393854,0.1049,0.9954,0.0244,1.001
0.027806563,0.1058,0.9949,0.0249,1.001
0.032941979,0.1044,0.9944,0.0244,1.000
0.033392292,0.1049,0.9940,0.0220,1.000
0.03802776,0.1044,0.9979,0.0210,1.004
0.038446563,0.1039,0.9974,0.0200,1.003
0.048588021,0.1054,0.9959,0.0195,1.002
0.049193021,0.1049,0.9974,0.0181,1.003
0.049482865,0.1024,0.9993,0.0181,1.005
0.049753594,0.1034,1.0013,0.0176,1.007
0.052599583,0.1054,1.0028,0.0191,1.008
0.053140833,0.1063,1.0018,0.0195,1.008
0.057843698,0.1068,1.0003,0.0186,1.006
0.058381979,0.1078,0.9998,0.0191,1.006
0.0622775,0.1093,1.0013,0.0210,1.007
0.06282125,0.1112,1.0013,0.0215,1.008
0.067293125,0.1117,1.0018,0.0210,1.008
0.067686719,0.1122,1.0008,0.0220,1.007
0.073773229,0.1107,1.0008,0.0215,1.007
0.074240104,0.1102,1.0018,0.0220,1.008
0.07806526,0.1098,1.0008,0.0195,1.007
0.07849901,0.1093,1.0013,0.0205,1.007
0.08272224,0.1098,0.9998,0.0195,1.006
0.08322974,0.1112,0.9993,0.0200,1.006
0.094754583,0.1107,0.9964,0.0191,1.003
0.095458594,0.1117,0.9944,0.0210,1.001
0.095845208,0.1112,0.9940,0.0220,1.000
0.096158802,0.1117,0.9940,0.0230,1.000
0.09752224,0.1122,0.9925,0.0215,0.999
0.09798974,0.1142,0.9925,0.0239,0.999
0.102303698,0.1146,0.9935,0.0239,1.000
0.102653073,0.1151,0.9940,0.0249,1.001
0.10828526,0.1137,0.9944,0.0254,1.001
0.108850417,0.1127,0.9959,0.0269,1.003
0.114218021,0.1127,0.9954,0.0259,1.002
0.114721354,0.1132,0.9979,0.0249,1.005
0.118259167,0.1142,0.9988,0.0269,1.006
0.118713906,0.1127,0.9984,0.0298,1.005
0.123675729,0.1127,0.9988,0.0308,1.006
0.124404687,0.1122,1.0018,0.0283,1.008
0.128031302,0.1117,1.0013,0.0293,1.008
0.128718281,0.1112,1.0003,0.0318,1.007
0.13375401,0.1112,0.9998,0.0322,1.007
0.134400573,0.1117,1.0003,0.0322,1.007
0.13807026,0.1127,0.9998,0.0332,1.007
0.139209323,0.1093,1.0003,0.0352,1.007
0.143318333,0.1088,0.9988,0.0327,1.005
0.144121094,0.1098,0.9998,0.0332,1.006
0.148312187,0.1073,0.9988,0.0327,1.005
0.149101302,0.1063,0.9988,0.0308,1.005
0.153405156,0.1078,0.9988,0.0293,1.005
0.154673125,0.1093,0.9988,0.0279,1.005
0.164943281,0.1088,0.9988,0.0269,1.005
0.165574531,0.1093,0.9993,0.0259,1.006
0.165890625,0.1098,0.9984,0.0249,1.005
0.166182031,0.1093,1.0003,0.0239,1.007
0.168252448,0.1083,0.9998,0.0210,1.006
0.168705521,0.1063,0.9979,0.0210,1.004
0.174856667,0.1068,0.9969,0.0215,1.003
0.175496667,0.1054,0.9969,0.0210,1.003
0.179394062,0.1049,0.9974,0.0205,1.003
0.179931562,0.1044,0.9959,0.0205,1.002
0.183451146,0.1029,0.9959,0.0215,1.001
0.183887604,0.1029,0.9969,0.0200,1.002
0.188285417,0.0985,0.9988,0.0171,1.004
0.188785156,0.0975,0.9988,0.0195,1.004
0.194084792,0.1063,0.9959,0.0259,1.002
0.194705937,0.1171,0.9944,0.0279,1.002
0.199347604,0.1200,0.9949,0.0269,1.003
0.199850312,0.1166,0.9969,0.0259,1.004
0.203333594,0.1146,0.9988,0.0235,1.006
0.20379625,0.1146,0.9984,0.0254,1.005
0.20918901,0.1181,0.9979,0.0274,1.005
0.209769167,0.1176,0.9979,0.0264,1.005
0.214178958,0.1176,0.9964,0.0264,1.004
0.214712917,0.1156,0.9954,0.0254,1.002
0.218470521,0.1122,0.9954,0.0225,1.002
0.218928073,0.1093,0.9949,0.0215,1.001
0.224096875,0.1098,0.9944,0.0254,1.001
0.224900417,0.1132,0.9940,0.0283,1.001
0.228826146,0.1117,0.9954,0.0313,1.002
0.229530312,0.1083,0.9949,0.0318,1.001
0.235058958,0.1107,0.9964,0.0337,1.003
0.23575526,0.1117,0.9964,0.0376,1.003
0.240877969,0.1156,0.9949,0.0386,1.002
0.241648125,0.1142,0.9949,0.0371,1.002
0.244034635,0.1137,0.9959,0.0376,1.003
0.244712969,0.1112,0.9954,0.0366,1.002
0.249056823,0.1107,0.9959,0.0376,1.003
0.249728021,0.1112,0.9959,0.0366,1.003
0.253841927,0.1102,0.9949,0.0376,1.002
0.254531771,0.1102,0.9949,0.0362,1.002
0.260825937,0.1112,0.9940,0.0337,1.001
0.261547292,0.1112,0.9925,0.0322,0.999
0.263889583,0.1107,0.9940,0.0322,1.001
0.264610312,0.1112,0.9954,0.0313,1.002
0.269126979,0.1112,0.9949,0.0313,1.002
0.269789271,0.1098,0.9964,0.0288,1.003
0.283160781,0.1098,0.9964,0.0269,1.003
0.283860104,0.1107,0.9959,0.0259,1.002
0.284267552,0.1102,0.9969,0.0254,1.003
0.28462599,0.1098,0.9988,0.0254,1.005
0.284976562,0.1088,0.9988,0.0244,1.005
0.285295208,0.1083,0.9979,0.0235,1.004
0.289691979,0.1078,0.9974,0.0215,1.003
0.290240417,0.1068,0.9969,0.0239,1.003
0.31692,0.1068,0.9969,0.0220,1.003
0.317863958,0.1063,0.9944,0.0225,1.000
0.318296406,0.1078,0.9949,0.0239,1.001
0.318694167,0.1083,0.9940,0.0254,1.000
0.319134739,0.1083,0.9930,0.0249,0.999
0.319548698,0.1093,0.9930,0.0269,0.999
0.319879114,0.1093,0.9920,0.0254,0.998
0.320172292,0.1093,0.9910,0.0269,0.997
0.320499844,0.1093,0.9910,0.0293,0.997
0.320942031,0.1093,0.9920,0.0283,0.998
0.321277187,0.1098,0.9925,0.0274,0.999
0.321544739,0.1102,0.9905,0.0288,0.997
0.323999167,0.1122,0.9910,0.0288,0.998
0.324831771,0.1127,0.9901,0.0293,0.997
0.328982344,0.1137,0.9910,0.0288,0.998
0.329565052,0.1156,0.9915,0.0288,0.999
0.334076719,0.1146,0.9940,0.0288,1.001
0.334634583,0.1146,0.9920,0.0283,0.999
0.341569167,0.1142,0.9925,0.0288,0.999
0.342575052,0.1137,0.9949,0.0288,1.002
0.344688906,0.1151,0.9944,0.0274,1.001
0.345343125,0.1156,0.9940,0.0254,1.001
0.349859792,0.1142,0.9910,0.0264,0.998
0.350547135,0.1112,0.9905,0.0249,0.997
0.355063177,0.1122,0.9886,0.0244,0.995
0.355764375,0.1112,0.9891,0.0220,0.996
0.358868646,0.1117,0.9901,0.0235,0.997
0.359730469,0.1102,0.9891,0.0239,0.995
0.364298281,0.1117,0.9905,0.0239,0.997
0.365007187,0.1102,0.9901,0.0249,0.996
0.369413906,0.1098,0.9910,0.0274,0.997
0.37005526,0.1117,0.9901,0.0288,0.997
0.384151771,0.1137,0.9925,0.0259,0.999
0.385197812,0.1142,0.9910,0.0279,0.998
0.385693594,0.1142,0.9920,0.0259,0.999
0.386098021,0.1142,0.9920,0.0239,0.999
0.386513646,0.1151,0.9925,0.0235,0.999
0.386931823,0.1161,0.9930,0.0215,1.000
0.390054792,0.1161,0.9935,0.0220,1.000
0.390687708,0.1156,0.9935,0.0244,1.000
0.411244948,0.1122,0.9940,0.0259,1.001
0.412238229,0.1142,0.9944,0.0239,1.001
0.412691146,0.1151,0.9959,0.0259,1.003
0.413081354,0.1137,0.9969,0.0244,1.004
0.413477969,0.1083,0.9959,0.0230,1.002
0.413880364,0.1063,0.9954,0.0230,1.001
0.414294114,0.1122,0.9959,0.0283,1.003
0.414709427,0.1166,0.9954,0.0337,1.003
0.4154175,0.1190,0.9949,0.0362,1.003
0.415893177,0.1225,0.9935,0.0371,1.002
0.419998802,0.1205,0.9940,0.0396,1.002
0.420623437,0.1205,0.9930,0.0410,1.001
0.424513073,0.1215,0.9925,0.0410,1.001
0.425495885,0.1210,0.9920,0.0406,1.000
0.429538542,0.1210,0.9915,0.0420,1.000
0.430219479,0.1190,0.9925,0.0410,1.000
0.433948125,0.1185,0.9940,0.0406,1.002
0.434539167,0.1185,0.9930,0.0376,1.001
0.440707656,0.1195,0.9949,0.0366,1.003
0.441649635,0.1185,0.9969,0.0357,1.005
0.451171458,0.1166,0.9998,0.0327,1.007
0.451838281,0.1171,1.0008,0.0313,1.008
0.452299271,0.1156,1.0008,0.0303,1.008
0.452774635,0.1151,1.0003,0.0283,1.007
0.455500937,0.1151,1.0003,0.0293,1.007
0.456116979,0.1166,1.0008,0.0288,1.008
0.461231198,0.1161,1.0008,0.0293,1.008
0.461912135,0.1161,1.0008,0.0293,1.008
0.464924739,0.1181,1.0028,0.0308,1.010
0.465604531,0.1190,1.0032,0.0308,1.011
0.4702275,0.1181,1.0003,0.0318,1.008
0.470925989,0.1205,0.9998,0.0322,1.008
0.482865989,0.1200,1.0008,0.0327,1.009
0.483769167,0.1200,0.9993,0.0327,1.007
0.484165104,0.1205,0.9984,0.0322,1.006
0.484505625,0.1210,0.9979,0.0322,1.006
0.487732396,0.1205,0.9964,0.0303,1.004
0.488313437,0.1200,0.9940,0.0308,1.002
0.492645885,0.1210,0.9940,0.0293,1.002
0.493572239,0.1220,0.9944,0.0308,1.002
0.501593437,0.1239,0.9949,0.0308,1.003
0.502136719,0.1244,0.9954,0.0308,1.004
0.5025475,0.1229,0.9959,0.0327,1.004
0.502892708,0.1225,0.9935,0.0327,1.002
0.505503385,0.1229,0.9940,0.0327,1.002
0.506083021,0.1220,0.9944,0.0337,1.002
0.510058073,0.1210,0.9930,0.0332,1.001
0.511106666,0.1200,0.9910,0.0352,0.999
0.51487776,0.1215,0.9891,0.0366,0.997
0.515545781,0.1200,0.9852,0.0381,0.993
0.520196562,0.1195,0.9837,0.0396,0.992
0.52078625,0.1161,0.9822,0.0450,0.990
0.524359844,0.1132,0.9813,0.0484,0.989
0.525216406,0.1127,0.9788,0.0459,0.986
0.530130521,0.1112,0.9793,0.0435,0.987
0.530677135,0.1088,0.9783,0.0420,0.985
0.536054166,0.1029,0.9813,0.0406,0.987
0.536620312,0.1078,0.9813,0.0425,0.988
0.541932396,0.1176,0.9808,0.0445,0.989
0.54318401,0.1264,0.9832,0.0450,0.992
0.550647448,0.1313,0.9813,0.0440,0.991
0.551518177,0.1352,0.9808,0.0415,0.991
0.55197875,0.1361,0.9798,0.0401,0.990
0.552363802,0.1361,0.9808,0.0396,0.991
0.555991354,0.1347,0.9822,0.0410,0.992
0.556637344,0.1327,0.9822,0.0420,0.992
0.561530833,0.1322,0.9857,0.0435,0.995
0.562210469,0.1313,0.9861,0.0425,0.996
0.56504901,0.1313,0.9871,0.0430,0.997
0.565970989,0.1303,0.9901,0.0415,0.999
0.570987552,0.1308,0.9896,0.0396,0.999
0.57168,0.1322,0.9910,0.0401,1.001
0.583869479,0.1317,0.9915,0.0406,1.001
0.584794114,0.1357,0.9935,0.0401,1.003
0.585186354,0.1366,0.9940,0.0425,1.004
0.585516719,0.1347,0.9940,0.0469,1.004
0.586875677,0.1366,0.9949,0.0493,1.005
0.587396146,0.1386,0.9964,0.0513,1.007
0.590344062,0.1391,0.9984,0.0537,1.009
0.590898489,0.1357,0.9988,0.0567,1.010
0.612390781,0.1347,0.9993,0.0577,1.010
0.613384427,0.1322,1.0013,0.0537,1.011
0.613863385,0.1342,0.9988,0.0503,1.009
0.614354427,0.1313,0.9964,0.0528,1.006
0.614806614,0.1239,0.9940,0.0577,1.003
0.615408177,0.1190,0.9935,0.0621,1.003
0.615893646,0.1176,0.9910,0.0635,1.000
0.616299844,0.1244,0.9891,0.0606,0.999
0.616744583,0.1337,0.9881,0.0533,0.999
0.617176146,0.1381,0.9861,0.0518,0.997
0.62127401,0.1386,0.9871,0.0523,0.998
0.621769427,0.1366,0.9861,0.0562,0.997
0.62806276,0.1332,0.9881,0.0562,0.999
0.632779791,0.1288,0.9901,0.0577,1.000
0.633134166,0.1278,0.9915,0.0572,1.001
0.633411771,0.1264,0.9910,0.0567,1.001
0.635797239,0.1249,0.9910,0.0572,1.001
0.636273698,0.1239,0.9905,0.0567,1.000
0.641881302,0.1239,0.9896,0.0557,0.999
0.642919739,0.1264,0.9881,0.0528,0.998
0.645417135,0.1273,0.9896,0.0503,0.999
0.646081875,0.1298,0.9881,0.0474,0.998
0.650881614,0.1327,0.9876,0.0435,0.997
0.651610469,0.1347,0.9871,0.0391,0.997
0.656084375,0.1357,0.9876,0.0362,0.998
0.656779062,0.1332,0.9891,0.0332,0.999
0.661120885,0.1278,0.9935,0.0332,1.002
0.661813073,0.1200,0.9993,0.0342,1.007
0.666063385,0.1181,1.0032,0.0327,1.011
0.666702812,0.1190,1.0052,0.0298,1.013
0.67089401,0.1210,1.0042,0.0293,1.012
0.671630521,0.1244,1.0013,0.0293,1.009
0.685827083,0.1239,1.0003,0.0313,1.008
0.686830937,0.1166,1.0042,0.0337,1.012
0.687469479,0.1127,1.0052,0.0342,1.012
0.68786526,0.1117,1.0023,0.0362,1.009
0.688255156,0.1127,0.9993,0.0376,1.006
0.688650729,0.1181,0.9935,0.0371,1.001
0.691688594,0.1195,0.9920,0.0342,1.000
0.692748802,0.1225,0.9910,0.0308,0.999
0.69623526,0.1244,0.9891,0.0298,0.997
0.69690625,0.1254,0.9896,0.0303,0.998
0.701192552,0.1234,0.9901,0.0327,0.998
0.701744166,0.1161,0.9920,0.0362,0.999
0.706724583,0.1098,0.9959,0.0381,1.003
0.707490052,0.1083,0.9944,0.0410,1.001
0.715851094,0.1112,0.9905,0.0401,0.998
0.71685026,0.1073,0.9901,0.0381,0.997
0.717313958,0.1044,0.9940,0.0376,1.000
0.717747291,0.1014,0.9944,0.0386,1.000
0.722030208,0.0975,0.9949,0.0391,1.000
0.722496875,0.0946,0.9944,0.0406,1.000
0.726439739,0.0927,0.9944,0.0406,1.000
0.727334531,0.0897,0.9935,0.0435,0.998
0.732767448,0.0883,0.9920,0.0459,0.997
0.733268854,0.0883,0.9910,0.0469,0.996
0.735125781,0.0887,0.9901,0.0484,0.995
0.735697343,0.0887,0.9910,0.0513,0.996
0.741666718,0.0892,0.9905,0.0542,0.996
0.742513802,0.0897,0.9910,0.0557,0.997
0.746286302,0.0907,0.9910,0.0581,0.997
0.746851823,0.0907,0.9901,0.0586,0.996
0.751760156,0.0917,0.9901,0.0616,0.996
0.752329791,0.0946,0.9925,0.0630,0.999
0.756203177,0.0931,0.9930,0.0660,1.000
0.756876093,0.0936,0.9925,0.0655,0.999
0.761541771,0.0980,0.9930,0.0645,1.000
0.762274271,0.1005,0.9940,0.0650,1.001
0.767180208,0.1014,0.9930,0.0640,1.000
0.767919271,0.1005,0.9935,0.0625,1.000
0.771246041,0.1029,0.9935,0.0650,1.001
0.771959896,0.1024,0.9940,0.0635,1.001
0.785442343,0.1029,0.9935,0.0645,1.001
0.786530052,0.1034,0.9910,0.0640,0.998
0.787239479,0.1029,0.9905,0.0635,0.998
0.787773541,0.1005,0.9915,0.0630,0.999
0.788220521,0.1000,0.9905,0.0635,0.998
0.788720781,0.0990,0.9910,0.0616,0.998
0.792466146,0.0990,0.9910,0.0635,0.998
0.793550416,0.0990,0.9910,0.0621,0.998
0.798094635,0.0985,0.9910,0.0581,0.998
0.798711875,0.1000,0.9930,0.0581,1.000
0.803205677,0.1014,0.9915,0.0557,0.998
0.803742968,0.1034,0.9920,0.0552,0.999
0.814516666,0.1034,0.9940,0.0528,1.001
0.815361198,0.1058,0.9959,0.0508,1.003
0.815755,0.1088,0.9944,0.0503,1.002
0.816065937,0.1117,0.9954,0.0508,1.003
0.816399062,0.1127,0.9954,0.0537,1.003
0.816784323,0.1132,0.9964,0.0557,1.004
0.821652552,0.1117,0.9974,0.0542,1.005
0.822029323,0.1137,0.9964,0.0523,1.004
0.825274427,0.1176,0.9944,0.0513,1.003
0.825603437,0.1185,0.9935,0.0489,1.002
0.83116151,0.1205,0.9940,0.0464,1.002
0.83158276,0.1210,0.9935,0.0445,1.002
0.836741562,0.1249,0.9925,0.0425,1.001
0.837080416,0.1273,0.9930,0.0391,1.002
0.84179375,0.1264,0.9925,0.0391,1.001
0.842618958,0.1273,0.9915,0.0386,1.000
0.848127552,0.1269,0.9920,0.0337,1.001
0.848728854,0.1278,0.9920,0.0313,1.001
0.852725885,0.1293,0.9940,0.0283,1.003
0.853376198,0.1313,0.9930,0.0264,1.002
0.857103333,0.1308,0.9954,0.0215,1.004
0.857771823,0.1308,0.9984,0.0186,1.007
0.862001927,0.1298,0.9998,0.0151,1.008
0.862636666,0.1308,1.0018,0.0107,1.010
0.866725416,0.1313,1.0028,0.0073,1.011
0.867363906,0.1322,1.0032,0.0064,1.012
0.871511406,0.1327,1.0042,0.0034,1.013
0.872106302,0.1332,1.0042,0.0015,1.013
0.876991093,0.1337,1.0028,-0.0010,1.012
0.877778125,0.1327,0.9993,-0.0029,1.008
0.884121198,0.1327,0.9988,-0.0049,1.008
0.884772864,0.1342,0.9974,-0.0073,1.006
0.886531562,0.1342,0.9940,-0.0073,1.003
0.887100156,0.1347,0.9915,-0.0078,1.001
0.893629218,0.1342,0.9901,-0.0073,0.999
0.894522187,0.1337,0.9866,-0.0029,0.996
0.896775,0.1313,0.9852,-0.0039,0.994
0.897295052,0.1288,0.9837,-0.0020,0.992
0.901663906,0.1293,0.9837,-0.0015,0.992
0.902217968,0.1264,0.9842,-0.0034,0.992
0.906894948,0.1220,0.9817,-0.0024,0.989
0.907472812,0.1171,0.9822,-0.0054,0.989
0.912114375,0.1142,0.9866,-0.0044,0.993
0.912961823,0.1112,0.9886,-0.0029,0.995
0.91641375,0.1078,0.9876,-0.0049,0.993
0.916973073,0.1034,0.9896,-0.0054,0.995
0.922070104,0.0995,0.9925,-0.0064,0.997
0.922776406,0.0961,0.9940,-0.0078,0.999
0.926698593,0.0931,0.9959,-0.0088,1.000
0.927891302,0.0863,0.9949,-0.0088,0.999
0.932066562,0.0824,0.9979,-0.0112,1.001
0.932775521,0.0795,1.0003,-0.0093,1.004
0.937189062,0.0790,1.0003,-0.0107,1.003
0.937835729,0.0751,1.0008,-0.0151,1.004
0.943224375,0.0731,0.9984,-0.0147,1.001
0.944269739,0.0721,0.9998,-0.0132,1.003
0.946518229,0.0712,0.9998,-0.0151,1.002
0.947283281,0.0697,0.9984,-0.0142,1.001
0.951341666,0.0663,0.9984,-0.0117,1.001
0.952033645,0.0638,1.0003,-0.0112,1.002
0.956926406,0.0604,1.0003,-0.0098,1.002
0.957649895,0.0575,0.9988,-0.0103,1.001
0.962240104,0.0545,0.9998,-0.0098,1.001
0.963018541,0.0531,0.9979,-0.0112,0.999
0.967518698,0.0511,0.9988,-0.0132,1.000
0.968189323,0.0506,1.0003,-0.0151,1.002
0.972677448,0.0497,1.0028,-0.0147,1.004
0.973280677,0.0457,1.0052,-0.0166,1.006
0.980295937,0.0428,1.0062,-0.0220,1.007
0.98133401,0.0120,0.9964,-0.0684,0.999
0.981794531,0.0233,1.0081,-0.0435,1.009
0.98223125,0.0809,1.0287,0.0308,1.032
0.987657187,0.0672,1.0291,0.0235,1.032
0.990496302,0.0604,1.0272,0.0039,1.029
0.999980312,0.0575,1.0247,-0.0093,1.026
1.000716875,0.0545,1.0233,-0.0117,1.025
1.001055625,0.0555,1.0199,-0.0147,1.021
1.001386145,0.0575,1.0179,-0.0127,1.020
1.001677343,0.0599,1.0179,-0.0107,1.020
1.00198802,0.0619,1.0189,-0.0103,1.021
1.008867656,0.0633,1.0208,-0.0083,1.023
1.00962901,0.0658,1.0213,-0.0064,1.023
1.013758593,0.0672,1.0218,-0.0073,1.024
1.014302604,0.0692,1.0228,-0.0088,1.025
1.017649166,0.0716,1.0228,-0.0078,1.025
1.018137239,0.0726,1.0238,-0.0059,1.026
1.02291375,0.0731,1.0223,-0.0029,1.025
1.023668854,0.0751,1.0208,-0.0024,1.024
1.029503593,0.0765,1.0194,-0.0039,1.022
1.03056427,0.0770,1.0169,-0.0039,1.020
1.032488541,0.0795,1.0150,-0.0024,1.018
1.033101562,0.0804,1.0150,0.0005,1.018
1.037850468,0.0824,1.0130,-0.0020,1.016
1.03850276,0.0795,1.0096,-0.0059,1.013
1.041522552,0.0790,1.0028,-0.0083,1.006
1.042470989,0.0770,1.0008,-0.0068,1.004
1.047274479,0.0751,1.0018,-0.0024,1.005
1.048052083,0.0780,0.9984,-0.0073,1.001
1.052467343,0.0760,0.9925,-0.0147,0.996
1.053143125,0.0712,0.9910,-0.0176,0.994
1.057671875,0.0335,0.9495,-0.1114,0.957
1.058265,-0.0114,0.9202,-0.1642,0.935
1.063162083,0.0663,0.9490,-0.0415,0.952
1.063931458,0.1254,1.0081,0.1129,1.022
1.06762276,0.0912,1.0389,0.1427,1.053
1.068675573,0.0814,1.0330,0.0801,1.039
1.073038906,0.0809,1.0194,0.0274,1.023
1.073648645,0.0746,1.0057,-0.0020,1.008
1.080523698,0.0663,0.9940,-0.0195,0.996
1.081575,0.0585,0.9905,-0.0195,0.992
1.082064531,0.0585,0.9857,-0.0191,0.988
1.082493125,0.0560,0.9754,-0.0347,0.978
1.091089739,0.0477,0.9822,-0.0200,0.984
1.091890312,0.0457,0.9847,-0.0132,0.986
1.092420468,0.0487,0.9813,-0.0235,0.983
1.092897135,0.0526,0.9729,-0.0318,0.975
1.096984427,0.0531,0.9681,-0.0396,0.970
1.097997031,0.0521,0.9705,-0.0298,0.972
1.102182135,0.0550,0.9754,-0.0210,0.977
1.102685052,0.0604,0.9739,-0.0283,0.976
1.107414948,0.0594,0.9710,-0.0357,0.973
1.107915573,0.0653,0.9686,-0.0381,0.971
1.113835989,0.0692,0.9622,-0.0430,0.966
1.114640312,0.0682,0.9573,-0.0542,0.961
1.117558385,0.0541,0.9314,-0.1158,0.940
1.118041354,0.0394,0.9138,-0.1520,0.927
1.122485104,0.0169,0.9094,-0.1441,0.921
1.123255468,0.0775,0.9417,-0.0581,0.947
1.128049166,0.0956,1.0057,0.0914,1.014
1.129055573,0.0638,1.0243,0.0928,1.030
1.132766927,0.0697,1.0081,0.0195,1.011
1.133412864,0.0751,0.9910,-0.0337,0.994
1.137075677,0.0736,0.9759,-0.0577,0.980
1.137740416,0.0648,0.9671,-0.0708,0.972
1.142552552,0.0585,0.9627,-0.0801,0.968
1.143757239,0.0531,0.9612,-0.0845,0.966
1.147671875,0.0457,0.9637,-0.0855,0.969
1.148459218,0.0423,0.9646,-0.0875,0.970
1.153415937,0.0404,0.9676,-0.0870,0.972
1.154087239,0.0413,0.9710,-0.0875,0.976
1.160572916,0.0477,0.9729,-0.0875,0.978
1.161581302,0.0511,0.9734,-0.0840,0.978
1.162055729,0.0531,0.9729,-0.0801,0.978
1.162517343,0.0521,0.9739,-0.0708,0.978
1.16831401,0.0614,0.9725,-0.0625,0.976
1.169010781,0.0687,0.9710,-0.0547,0.975
1.17317401,0.0707,0.9686,-0.0450,0.972
1.173912343,0.0731,0.9656,-0.0357,0.969
1.179838072,0.0721,0.9588,-0.0254,0.962
1.180773177,0.0702,0.9568,-0.0137,0.959
1.183368906,0.0751,0.9529,-0.0059,0.956
1.184009322,0.0824,0.9490,0.0000,0.953
1.188140781,0.0829,0.9451,0.0064,0.949
1.188706197,0.0824,0.9431,0.0122,0.947
1.205416822,0.0829,0.9422,0.0147,0.946
1.206379375,0.0834,0.9427,0.0112,0.946
1.206899479,0.0868,0.9436,0.0064,0.948
1.207490104,0.0931,0.9466,-0.0039,0.951
1.207979218,0.1083,0.9534,-0.0161,0.960
1.208579583,0.1185,0.9602,-0.0293,0.968
1.209095572,0.1288,0.9695,-0.0440,0.979
1.209551145,0.1366,0.9783,-0.0581,0.990
1.212295781,0.1430,0.9881,-0.0679,1.001
1.212838958,0.1513,0.9984,-0.0752,1.013
1.218792916,0.1532,1.0076,-0.0796,1.022
1.219423385,0.1542,1.0164,-0.0826,1.031
1.223829947,0.1493,1.0247,-0.0831,1.039
1.224281093,0.1440,1.0345,-0.0772,1.047
1.228370208,0.1391,1.0423,-0.0699,1.054
1.22907625,0.1303,1.0506,-0.0611,1.060
1.232543593,0.1210,1.0560,-0.0518,1.064
1.233013229,0.1098,1.0614,-0.0410,1.068
1.23827177,0.0971,1.0643,-0.0269,1.069
1.238734322,0.0839,1.0663,-0.0132,1.070
1.243194635,0.0716,1.0682,0.0044,1.071
1.243763593,0.0560,1.0677,0.0200,1.069
1.247360364,0.0433,1.0653,0.0347,1.067
1.247887916,0.0311,1.0638,0.0474,1.065
1.252459218,0.0208,1.0619,0.0586,1.064
1.252998541,0.0130,1.0599,0.0704,1.062
1.262890572,0.0057,1.0565,0.0782,1.059
1.270191875,0.0008,1.0531,0.0826,1.056
1.270719375,-0.0051,1.0492,0.0889,1.053
1.271247343,-0.0070,1.0423,0.0963,1.047
1.271722604,-0.0085,1.0360,0.0977,1.041
1.272208333,-0.0090,1.0287,0.1011,1.034
1.272700052,-0.0080,1.0228,0.1026,1.028
1.273168437,-0.0016,1.0135,0.1046,1.019
1.27919901,0.0013,1.0067,0.1036,1.012
1.280125781,0.0052,0.9993,0.1036,1.005
1.283546197,0.0111,0.9915,0.1036,0.997
1.284116302,0.0159,0.9857,0.1007,0.991
1.288943854,0.0218,0.9773,0.0982,0.983
1.28944651,0.0277,0.9705,0.0963,0.976
1.29287625,0.0306,0.9642,0.0928,0.969
1.29374526,0.0335,0.9598,0.0894,0.964
1.298241458,0.0374,0.9554,0.0840,0.960
1.298776197,0.0399,0.9529,0.0806,0.957
1.303129739,0.0453,0.9500,0.0757,0.954
1.303796875,0.0457,0.9490,0.0723,0.953
1.309815833,0.0462,0.9480,0.0694,0.952
1.310787552,0.0443,0.9475,0.0679,0.951
1.313767604,0.0453,0.9475,0.0665,0.951
1.314445572,0.0438,0.9471,0.0665,0.950
1.319416927,0.0423,0.9475,0.0655,0.951
1.320259375,0.0418,0.9480,0.0665,0.951
1.3240675,0.0409,0.9490,0.0660,0.952
1.32479151,0.0379,0.9500,0.0674,0.953
1.330750104,0.0360,0.9510,0.0665,0.954
1.331895937,0.0340,0.9529,0.0669,0.956
1.334002968,0.0301,0.9568,0.0679,0.960
1.334653229,0.0291,0.9583,0.0684,0.961
1.338411041,0.0247,0.9583,0.0684,0.961
1.339525729,0.0233,0.9607,0.0674,0.963
1.343577187,0.0223,0.9632,0.0684,0.966
1.344270052,0.0198,0.9656,0.0679,0.968
1.34832125,0.0174,0.9671,0.0669,0.970
1.348998125,0.0164,0.9695,0.0660,0.972
1.353976927,0.0130,0.9734,0.0635,0.976
1.354676458,0.0115,0.9759,0.0635,0.978
1.358010052,0.0101,0.9788,0.0621,0.981
1.358675,0.0081,0.9808,0.0586,0.983
1.367305677,0.0081,0.9837,0.0562,0.985
1.368382135,0.0076,0.9896,0.0518,0.991
1.368852031,0.0081,0.9920,0.0489,0.993
1.369321822,0.0106,0.9949,0.0459,0.996
1.373720729,0.0150,0.9954,0.0430,0.996
1.374412552,0.0184,0.9974,0.0396,0.998
1.381477083,0.0228,0.9993,0.0366,1.000
1.382320312,0.0282,1.0008,0.0352,1.002
1.384517343,0.0330,1.0008,0.0347,1.002
1.385069062,0.0370,0.9993,0.0318,1.001
